date,ticker,signal,entry,stop_loss,target,range_size,exit_price,exit_reason,shares,gross_pnl,costs,net_pnl,win
2025-10-06,INFY.NS,BUY,1456.0,1442.7,1469.3,13.3,1469.3,TARGET,68.6813,913.46,95.84,817.62,True
2025-10-06,NIFTY,BUY,24972.2,24881.9,25062.5,90.3,25062.5,TARGET,4.0045,361.6,95.68,265.92,True
2025-10-06,RELIANCE.NS,BUY,1367.4,1359.7,1375.1,7.7,1375.1,TARGET,73.1315,563.11,95.74,467.37,True
2025-10-06,TCS.NS,BUY,2948.0,2897.6,2998.4,50.4,2991.2,TIME,33.9213,1465.4,96.01,1369.39,True
2025-10-07,HDFCBANK.NS,BUY,984.1,971.0,997.2,13.1,981.5,TIME,101.6157,-264.2,95.5,-359.7,False
2025-10-07,INFY.NS,SELL,1464.0,1482.7,1445.3,18.7,1454.8,TIME,68.306,628.41,95.46,532.95,True
2025-10-07,RELIANCE.NS,BUY,1388.0,1377.2,1398.8,10.8,1383.2,TIME,72.0461,-345.82,95.48,-441.3,False
2025-10-08,ICICIBANK.NS,SELL,1371.3,1381.6,1361.0,10.3,1370.2,TIME,72.9235,80.22,95.56,-15.34,False
2025-10-08,RELIANCE.NS,SELL,1378.9,1389.0,1368.8,10.1,1368.8,TARGET,72.5216,732.47,95.44,637.03,True
2025-10-09,ICICIBANK.NS,BUY,1372.8,1366.2,1379.4,6.6,1375.3,TIME,72.8438,182.11,95.63,86.48,True
2025-10-13,INFY.NS,SELL,1494.1,1504.4,1483.8,10.3,1483.8,TARGET,66.9299,689.38,95.45,593.93,True
2025-10-14,INFY.NS,SELL,1490.7,1514.4,1467.0,23.7,1489.3,TIME,67.0826,93.91,95.56,-1.65,False
2025-10-14,NIFTY,SELL,25176.85,25310.1,25043.6,133.25,25144.8,TIME,3.9719,127.3,95.55,31.74,True
2025-10-14,TCS.NS,SELL,2997.2,3026.7,2967.7,29.5,2967.7,TARGET,33.3645,984.25,95.39,888.86,True
2025-10-15,HDFCBANK.NS,BUY,979.65,973.45,985.85,6.2,979.05,TIME,102.0773,-61.25,95.56,-156.81,False
2025-10-15,ICICIBANK.NS,BUY,1391.7,1385.5,1397.9,6.2,1397.9,TARGET,71.8546,445.5,95.71,349.79,True
2025-10-15,NIFTY,BUY,25267.3,25163.2,25371.4,104.1,25327.95,TIME,3.9577,240.03,95.65,144.38,True
2025-10-16,NIFTY,BUY,25452.75,25382.85,25522.65,69.9,25522.65,TARGET,3.9288,274.63,95.66,178.97,True
2025-10-16,RELIANCE.NS,BUY,1381.3,1375.5,1387.1,5.8,1387.1,TARGET,72.3956,419.89,95.7,324.19,True
2025-10-17,HDFCBANK.NS,BUY,997.85,986.95,1008.75,10.9,1008.75,TARGET,100.2155,1092.35,95.9,996.45,True
2025-10-17,ICICIBANK.NS,BUY,1424.9,1412.5,1437.3,12.4,1437.3,TARGET,70.1804,870.24,95.83,774.4,True
2025-10-17,INFY.NS,SELL,1442.5,1458.1,1426.9,15.6,1441.0,TIME,69.3241,103.99,95.56,8.43,True
2025-10-17,NIFTY,BUY,25677.0,25508.95,25845.05,168.05,25708.35,TIME,3.8945,122.09,95.61,26.48,True
2025-10-17,RELIANCE.NS,BUY,1410.8,1399.6,1422.0,11.2,1422.0,TARGET,70.8818,793.88,95.81,698.07,True
2025-10-17,TCS.NS,BUY,2976.5,2956.0,2997.0,20.5,2962.8,TIME,33.5965,-460.27,95.44,-555.71,False
2025-10-20,ICICIBANK.NS,SELL,1400.0,1434.8,1365.2,34.8,1390.0,TIME,71.4286,714.29,95.44,618.84,True
2025-10-20,RELIANCE.NS,BUY,1465.0,1439.0,1491.0,26.0,1467.5,TIME,68.2594,170.65,95.63,75.02,True
2025-10-20,TCS.NS,BUY,3003.3,2979.6,3027.0,23.7,3016.1,TIME,33.2967,426.2,95.7,330.5,True
2025-10-23,HDFCBANK.NS,SELL,1009.1,1016.55,1001.65,7.45,1016.55,STOP,99.0982,-738.28,95.72,-834.0,False
2025-10-23,INFY.NS,BUY,1535.0,1509.3,1560.7,25.7,1527.0,TIME,65.1466,-521.17,95.43,-616.6,False
2025-10-23,TCS.NS,BUY,3066.0,3036.7,3095.3,29.3,3095.3,TARGET,32.6158,955.64,95.86,859.79,True
2025-10-24,HDFCBANK.NS,SELL,1004.05,1011.9,996.2,7.85,996.2,TARGET,99.5966,781.83,95.43,686.41,True
2025-10-24,INFY.NS,SELL,1523.2,1540.9,1505.5,17.7,1526.3,TIME,65.6513,-203.52,95.62,-299.14,False
2025-10-24,NIFTY,SELL,25840.4,25939.3,25741.5,98.9,25741.5,TARGET,3.8699,382.73,95.5,287.23,True
2025-10-28,INFY.NS,SELL,1495.0,1505.6,1484.4,10.6,1502.0,TIME,66.8896,-468.23,95.67,-563.9,False
2025-10-29,INFY.NS,BUY,1506.9,1497.2,1516.6,9.7,1516.6,TARGET,66.3614,643.71,95.77,547.94,True
2025-10-29,NIFTY,BUY,26024.8,25960.55,26089.05,64.25,26089.05,TARGET,3.8425,246.88,95.65,151.23,True
2025-10-30,TCS.NS,SELL,3042.1,3063.8,3020.4,21.7,3035.5,TIME,32.872,216.96,95.54,121.42,True
2025-10-31,HDFCBANK.NS,SELL,994.15,1004.3,984.0,10.15,984.0,TARGET,100.5884,1020.97,95.38,925.59,True
2025-10-31,ICICIBANK.NS,SELL,1356.1,1361.9,1350.3,5.8,1350.3,TARGET,73.7409,427.7,95.5,332.2,True
2025-11-03,TCS.NS,SELL,3037.3,3056.8,3017.8,19.5,3017.8,TARGET,32.924,642.02,95.45,546.56,True
2025-11-04,HDFCBANK.NS,BUY,992.55,987.6,997.5,4.95,987.6,STOP,100.7506,-498.72,95.43,-594.15,False
2025-11-04,ICICIBANK.NS,SELL,1340.2,1349.8,1330.6,9.6,1338.1,TIME,74.6157,156.69,95.55,61.15,True
2025-11-04,INFY.NS,SELL,1472.1,1481.7,1462.5,9.6,1468.9,TIME,67.9302,217.37,95.54,121.84,True
2025-11-04,NIFTY,SELL,25685.4,25785.7,25585.1,100.3,25601.25,TIME,3.8933,327.62,95.52,232.1,True
2025-11-04,TCS.NS,SELL,3000.2,3028.6,2971.8,28.4,2991.5,TIME,33.3311,289.98,95.52,194.46,True
2025-11-06,ICICIBANK.NS,SELL,1328.5,1341.6,1315.4,13.1,1320.2,TIME,75.2729,624.77,95.46,529.31,True
2025-11-06,INFY.NS,SELL,1469.5,1483.0,1456.0,13.5,1467.4,TIME,68.0504,142.9,95.55,47.35,True
2025-11-07,ICICIBANK.NS,BUY,1331.9,1318.6,1345.2,13.3,1343.2,TIME,75.0807,848.41,95.83,752.58,True
2025-11-07,RELIANCE.NS,SELL,1485.1,1498.2,1472.0,13.1,1476.9,TIME,67.3355,552.15,95.47,456.68,True
2025-11-10,HDFCBANK.NS,BUY,987.9,980.6,995.2,7.3,984.1,TIME,101.2248,-384.66,95.47,-480.12,False
2025-11-10,INFY.NS,BUY,1504.5,1490.5,1518.5,14.0,1518.5,TARGET,66.4673,930.54,95.85,834.69,True
2025-11-10,TCS.NS,BUY,3019.7,2992.0,3047.4,27.7,3047.4,TARGET,33.1159,917.31,95.85,821.46,True
2025-11-11,ICICIBANK.NS,BUY,1354.7,1348.1,1361.3,6.6,1348.1,STOP,73.8171,-487.19,95.44,-582.63,False
2025-11-12,HDFCBANK.NS,SELL,992.5,998.1,986.9,5.6,989.35,TIME,100.7557,317.38,95.52,221.87,True
2025-11-12,NIFTY,BUY,25863.85,25781.25,25946.45,82.6,25884.4,TIME,3.8664,79.46,95.6,-16.15,False
2025-11-12,RELIANCE.NS,BUY,1513.4,1502.9,1523.9,10.5,1523.9,TARGET,66.0764,693.8,95.78,598.02,True
2025-11-12,TCS.NS,BUY,3103.4,3060.0,3146.8,43.4,3134.1,TIME,32.2227,989.24,95.87,893.37,True
2025-11-13,HDFCBANK.NS,BUY,987.4,982.7,992.1,4.7,986.9,TIME,101.2761,-50.64,95.56,-146.2,False
2025-11-13,ICICIBANK.NS,BUY,1383.5,1360.0,1407.0,23.5,1385.6,TIME,72.2804,151.79,95.62,56.16,True
2025-11-14,HDFCBANK.NS,BUY,986.55,977.8,995.3,8.75,990.5,TIME,101.3633,400.39,95.69,304.69,True
2025-11-14,ICICIBANK.NS,SELL,1371.9,1381.2,1362.6,9.3,1373.9,TIME,72.8916,-145.78,95.61,-241.39,False
2025-11-14,INFY.NS,SELL,1501.2,1529.7,1472.7,28.5,1503.6,TIME,66.6134,-159.87,95.61,-255.48,False
2025-11-14,RELIANCE.NS,BUY,1516.2,1505.9,1526.5,10.3,1520.1,TIME,65.9544,257.22,95.65,161.57,True
2025-11-17,INFY.NS,BUY,1505.1,1495.1,1515.1,10.0,1495.1,STOP,66.4408,-664.41,95.38,-759.79,False
2025-11-17,RELIANCE.NS,SELL,1516.1,1523.0,1509.2,6.9,1518.0,TIME,65.9587,-125.32,95.6,-220.92,False
2025-11-18,HDFCBANK.NS,SELL,993.0,998.65,987.35,5.65,991.95,TIME,100.7049,105.74,95.56,10.18,True
2025-11-18,ICICIBANK.NS,SELL,1373.5,1380.2,1366.8,6.7,1371.9,TIME,72.8067,116.49,95.56,20.93,True
2025-11-18,INFY.NS,SELL,1489.1,1504.2,1474.0,15.1,1484.5,TIME,67.1547,308.91,95.52,213.39,True
2025-11-19,ICICIBANK.NS,BUY,1378.3,1372.0,1384.6,6.3,1383.3,TIME,72.5531,362.77,95.68,267.09,True
2025-11-19,INFY.NS,BUY,1531.0,1495.4,1566.6,35.6,1541.6,TIME,65.3168,692.36,95.78,596.58,True
2025-11-19,NIFTY,BUY,25954.5,25856.7,26052.3,97.8,26052.3,TARGET,3.8529,376.81,95.69,281.13,True
2025-11-19,TCS.NS,BUY,3133.5,3087.2,3179.8,46.3,3148.9,TIME,31.9132,491.46,95.72,395.74,True
2025-11-20,HDFCBANK.NS,BUY,996.8,992.6,1001.0,4.2,1001.0,TARGET,100.321,421.35,95.7,325.65,True
2025-11-20,ICICIBANK.NS,BUY,1382.0,1375.4,1388.6,6.6,1383.1,TIME,72.3589,79.59,95.6,-16.01,False
2025-11-20,RELIANCE.NS,BUY,1539.1,1527.2,1551.0,11.9,1549.6,TIME,64.973,682.22,95.78,586.44,True
2025-11-21,INFY.NS,BUY,1540.8,1527.9,1553.7,12.9,1544.9,TIME,64.9013,266.1,95.66,170.44,True
2025-11-24,HDFCBANK.NS,BUY,1004.3,1000.2,1008.4,4.1,1008.4,TARGET,99.5718,408.24,95.7,312.55,True
2025-11-24,RELIANCE.NS,SELL,1541.1,1550.0,1532.2,8.9,1535.4,TIME,64.8887,369.86,95.51,274.36,True
2025-11-24,TCS.NS,SELL,3148.4,3178.7,3118.1,30.3,3139.6,TIME,31.7622,279.5,95.52,183.98,True
2025-11-25,HDFCBANK.NS,SELL,994.75,1005.0,984.5,10.25,989.85,TIME,100.5278,492.59,95.48,397.11,True
2025-11-25,INFY.NS,SELL,1535.0,1546.2,1523.8,11.2,1530.6,TIME,65.1466,286.65,95.52,191.12,True
2025-11-25,TCS.NS,SELL,3131.0,3145.6,3116.4,14.6,3116.4,TARGET,31.9387,466.3,95.49,370.82,True
2025-11-26,HDFCBANK.NS,BUY,1001.0,983.55,1018.45,17.45,1004.4,TIME,99.9001,339.66,95.68,243.99,True
2025-11-26,ICICIBANK.NS,BUY,1368.5,1360.0,1377.0,8.5,1377.0,TARGET,73.0727,621.12,95.76,525.36,True
2025-11-26,INFY.NS,BUY,1547.4,1532.1,1562.7,15.3,1558.1,TIME,64.6245,691.48,95.78,595.7,True
2025-11-26,NIFTY,BUY,26098.2,25842.95,26353.45,255.25,26212.6,TIME,3.8317,438.34,95.71,342.64,True
2025-11-26,RELIANCE.NS,BUY,1554.7,1541.3,1568.1,13.4,1568.1,TARGET,64.3211,861.9,95.83,766.07,True
2025-11-26,TCS.NS,BUY,3141.0,3118.5,3163.5,22.5,3163.5,TARGET,31.837,716.33,95.79,620.55,True
2025-11-27,ICICIBANK.NS,BUY,1389.4,1375.8,1403.0,13.6,1391.9,TIME,71.9735,179.94,95.63,84.31,True
2025-11-27,RELIANCE.NS,SELL,1565.1,1575.0,1555.2,9.9,1565.2,TIME,63.8937,-6.39,95.58,-101.97,False
2025-11-27,TCS.NS,SELL,3148.5,3178.9,3118.1,30.4,3135.0,TIME,31.7612,428.78,95.5,333.28,True
2025-12-01,HDFCBANK.NS,SELL,1008.2,1016.9,999.5,8.7,999.5,TARGET,99.1867,862.92,95.41,767.51,True
2025-12-01,NIFTY,SELL,26263.95,26319.9,26208.0,55.95,26208.0,TARGET,3.8075,213.03,95.54,117.49,True
2025-12-01,RELIANCE.NS,SELL,1570.0,1577.2,1562.8,7.2,1565.0,TIME,63.6943,318.47,95.52,222.95,True
2025-12-02,INFY.NS,SELL,1564.8,1579.5,1550.1,14.7,1559.2,TIME,63.9059,357.88,95.51,262.37,True
2025-12-02,RELIANCE.NS,SELL,1556.5,1566.7,1546.3,10.2,1546.3,TARGET,64.2467,655.32,95.45,559.86,True
2025-12-03,HDFCBANK.NS,BUY,992.8,987.8,997.8,5.0,997.8,TARGET,100.7252,503.63,95.73,407.9,True
2025-12-03,ICICIBANK.NS,BUY,1378.2,1368.0,1388.4,10.2,1388.4,TARGET,72.5584,740.1,95.79,644.3,True
2025-12-03,TCS.NS,BUY,3177.4,3141.9,3212.9,35.5,3182.3,TIME,31.4723,154.22,95.62,58.59,True
2025-12-04,INFY.NS,BUY,1594.0,1572.9,1615.1,21.1,1597.2,TIME,62.7353,200.75,95.64,105.11,True
2025-12-04,RELIANCE.NS,BUY,1551.0,1536.5,1565.5,14.5,1539.8,TIME,64.4745,-722.11,95.37,-817.48,False
2025-12-05,INFY.NS,BUY,1615.0,1602.9,1627.1,12.1,1627.1,TARGET,61.9195,749.23,95.8,653.43,True
2025-12-05,NIFTY,BUY,26102.05,25991.85,26212.25,110.2,26188.65,TIME,3.8311,331.78,95.67,236.1,True
2025-12-05,TCS.NS,BUY,3248.3,3223.9,3272.7,24.4,3244.3,TIME,30.7853,-123.14,95.54,-218.68,False
2025-12-08,NIFTY,SELL,26068.7,26178.4,25959.0,109.7,25959.0,TARGET,3.836,420.81,95.5,325.31,True
2025-12-10,HDFCBANK.NS,SELL,994.4,998.5,990.3,4.1,990.3,TARGET,100.5632,412.31,95.5,316.81,True
2025-12-10,INFY.NS,SELL,1593.0,1606.4,1579.6,13.4,1584.8,TIME,62.7746,514.75,95.48,419.27,True
2025-12-10,RELIANCE.NS,BUY,1542.9,1531.6,1554.2,11.3,1538.3,TIME,64.813,-298.14,95.49,-393.63,False
2025-12-10,TCS.NS,SELL,3197.0,3218.0,3176.0,21.0,3187.2,TIME,31.2793,306.54,95.52,211.02,True
2025-12-11,HDFCBANK.NS,BUY,994.4,988.7,1000.1,5.7,1000.1,TARGET,100.5632,573.21,95.75,477.46,True
2025-12-11,NIFTY,BUY,25807.55,25693.3,25921.8,114.25,25895.45,TIME,3.8748,340.59,95.68,244.92,True
2025-12-12,RELIANCE.NS,BUY,1555.0,1548.3,1561.7,6.7,1548.3,STOP,64.3087,-430.87,95.45,-526.32,False
2025-12-15,INFY.NS,BUY,1600.7,1588.0,1613.4,12.7,1607.3,TIME,62.4727,412.32,95.7,316.62,True
2025-12-15,TCS.NS,BUY,3217.5,3197.3,3237.7,20.2,3225.1,TIME,31.08,236.21,95.65,140.56,True
2025-12-17,HDFCBANK.NS,SELL,987.0,995.2,978.8,8.2,983.8,TIME,101.3171,324.22,95.52,228.7,True
2025-12-18,ICICIBANK.NS,BUY,1359.2,1348.6,1369.8,10.6,1357.1,TIME,73.5727,-154.5,95.53,-250.04,False
2025-12-18,NIFTY,BUY,25804.35,25726.75,25881.95,77.6,25881.95,TARGET,3.8753,300.72,95.67,205.06,True
2025-12-18,TCS.NS,BUY,3247.0,3225.3,3268.7,21.7,3268.7,TARGET,30.7977,668.31,95.77,572.54,True
2025-12-19,INFY.NS,SELL,1638.2,1653.0,1623.4,14.8,1640.2,TIME,61.0426,-122.08,95.6,-217.68,False
2025-12-22,ICICIBANK.NS,BUY,1365.2,1355.0,1375.4,10.2,1369.0,TIME,73.2493,278.35,95.66,182.69,True
2025-12-23,HDFCBANK.NS,BUY,994.2,987.7,1000.7,6.5,997.3,TIME,100.5834,311.81,95.67,216.14,True
2025-12-24,RELIANCE.NS,SELL,1568.2,1573.9,1562.5,5.7,1562.5,TARGET,63.7674,363.47,95.51,267.97,True
2025-12-26,HDFCBANK.NS,SELL,993.6,997.2,990.0,3.6,990.0,TARGET,100.6441,362.32,95.51,266.81,True
2025-12-26,ICICIBANK.NS,SELL,1353.6,1361.8,1345.4,8.2,1350.0,TIME,73.8771,265.96,95.53,170.43,True
2025-12-26,TCS.NS,SELL,3298.4,3320.0,3276.8,21.6,3281.5,TIME,30.3177,512.37,95.48,416.89,True
2025-12-29,ICICIBANK.NS,SELL,1348.1,1354.9,1341.3,6.8,1342.9,TIME,74.1785,385.73,95.5,290.22,True
2025-12-29,INFY.NS,SELL,1652.5,1672.5,1632.5,20.0,1649.3,TIME,60.5144,193.64,95.54,98.1,True
2025-12-29,NIFTY,SELL,26027.05,26102.75,25951.35,75.7,25951.35,TARGET,3.8422,290.85,95.52,195.33,True
2025-12-29,RELIANCE.NS,SELL,1551.4,1557.8,1545.0,6.4,1545.0,TARGET,64.4579,412.53,95.5,317.03,True
2025-12-29,TCS.NS,SELL,3258.6,3287.8,3229.4,29.2,3252.3,TIME,30.688,193.33,95.54,97.79,True
2025-12-30,HDFCBANK.NS,SELL,987.4,993.2,981.6,5.8,993.2,STOP,101.2761,-587.4,95.69,-683.09,False
2025-12-30,INFY.NS,SELL,1636.1,1647.0,1625.2,10.9,1625.2,TARGET,61.121,666.22,95.45,570.77,True
2025-12-31,NIFTY,BUY,26026.85,25969.35,26084.35,57.5,26084.35,TARGET,3.8422,220.93,95.64,125.28,True
2025-12-31,RELIANCE.NS,BUY,1549.6,1544.7,1554.5,4.9,1554.5,TARGET,64.5328,316.21,95.67,220.54,True
2025-12-31,TCS.NS,SELL,3217.5,3245.0,3190.0,27.5,3204.3,TIME,31.08,410.25,95.5,314.76,True
2026-01-01,INFY.NS,BUY,1624.6,1615.2,1634.0,9.4,1634.0,TARGET,61.5536,578.6,95.75,482.86,True
2026-01-02,ICICIBANK.NS,BUY,1347.7,1336.9,1358.5,10.8,1355.1,TIME,74.2005,549.08,95.74,453.34,True
2026-01-02,NIFTY,BUY,26270.8,26125.1,26416.5,145.7,26324.75,TIME,3.8065,205.36,95.64,109.72,True
2026-01-02,TCS.NS,BUY,3239.9,3219.5,3260.3,20.4,3250.4,TIME,30.8652,324.08,95.67,228.41,True
2026-01-05,HDFCBANK.NS,SELL,985.65,1005.7,965.6,20.05,977.2,TIME,101.4559,857.3,95.41,761.89,True
2026-01-05,ICICIBANK.NS,BUY,1370.9,1353.0,1388.8,17.9,1370.8,TIME,72.9448,-7.29,95.58,-102.87,False
2026-01-06,RELIANCE.NS,SELL,1518.8,1568.4,1469.2,49.6,1506.6,TIME,65.8415,803.27,95.42,707.84,True
2026-01-06,TCS.NS,BUY,3248.0,3206.3,3289.7,41.7,3255.4,TIME,30.7882,227.83,95.64,132.19,True
2026-01-07,ICICIBANK.NS,BUY,1417.3,1404.6,1430.0,12.7,1428.5,TIME,70.5567,790.23,95.81,694.43,True
2026-01-07,INFY.NS,BUY,1635.7,1615.0,1656.4,20.7,1641.2,TIME,61.1359,336.24,95.68,240.57,True
2026-01-07,TCS.NS,BUY,3280.5,3236.7,3324.3,43.8,3298.6,TIME,30.4832,551.75,95.74,456.01,True
2026-01-08,INFY.NS,SELL,1623.0,1644.3,1601.7,21.3,1613.5,TIME,61.6143,585.34,95.47,489.87,True
2026-01-08,NIFTY,SELL,26048.45,26132.9,25964.0,84.45,25964.0,TARGET,3.839,324.2,95.52,228.69,True
2026-01-08,RELIANCE.NS,SELL,1488.6,1501.1,1476.1,12.5,1476.1,TARGET,67.1772,839.72,95.42,744.3,True
2026-01-08,TCS.NS,SELL,3211.4,3274.9,3147.9,63.5,3202.4,TIME,31.1391,280.25,95.52,184.73,True
2026-01-09,HDFCBANK.NS,SELL,940.6,950.6,930.6,10.0,939.2,TIME,106.3151,148.84,95.55,53.29,True
2026-01-09,ICICIBANK.NS,SELL,1412.2,1429.4,1395.0,17.2,1403.7,TIME,70.8115,601.9,95.46,506.44,True
2026-01-09,NIFTY,SELL,25818.35,25940.25,25696.45,121.9,25696.45,TARGET,3.8732,472.14,95.49,376.66,True
2026-01-12,HDFCBANK.NS,SELL,934.0,939.95,928.05,5.95,939.95,STOP,107.0664,-637.04,95.7,-732.75,False
2026-01-12,ICICIBANK.NS,BUY,1405.0,1391.9,1418.1,13.1,1418.1,TARGET,71.1744,932.38,95.85,836.53,True
2026-01-13,HDFCBANK.NS,SELL,941.3,947.6,935.0,6.3,935.0,TARGET,106.2361,669.29,95.45,573.84,True
2026-01-13,ICICIBANK.NS,BUY,1424.8,1411.1,1438.5,13.7,1438.5,TARGET,70.1853,961.54,95.86,865.68,True
2026-01-13,NIFTY,SELL,25701.3,25889.0,25513.6,187.7,25737.4,TIME,3.8909,-140.46,95.6,-236.07,False
2026-01-13,RELIANCE.NS,SELL,1460.5,1485.1,1435.9,24.6,1454.9,TIME,68.4697,383.43,95.5,287.92,True
2026-01-14,ICICIBANK.NS,SELL,1420.7,1443.3,1398.1,22.6,1417.6,TIME,70.3878,218.2,95.54,122.67,True
2026-01-14,RELIANCE.NS,BUY,1458.6,1440.5,1476.7,18.1,1457.1,TIME,68.5589,-102.84,95.55,-198.39,False
2026-01-14,TCS.NS,SELL,3219.0,3260.0,3178.0,41.0,3190.9,TIME,31.0655,872.94,95.41,777.53,True
2026-01-16,HDFCBANK.NS,BUY,932.2,919.2,945.2,13.0,931.05,TIME,107.2731,-123.37,95.54,-218.91,False
2026-01-16,ICICIBANK.NS,SELL,1407.2,1419.5,1394.9,12.3,1419.5,STOP,71.0631,-874.08,95.75,-969.82,False
2026-01-16,INFY.NS,BUY,1681.7,1653.9,1709.5,27.8,1692.0,TIME,59.4636,612.48,95.76,516.72,True
2026-01-19,RELIANCE.NS,SELL,1419.6,1442.8,1396.4,23.2,1442.8,STOP,70.4424,-1634.26,95.89,-1730.15,False
2026-01-19,TCS.NS,SELL,3172.2,3220.0,3124.4,47.8,3162.6,TIME,31.5239,302.63,95.52,207.11,True
2026-01-20,INFY.NS,SELL,1669.2,1679.7,1658.7,10.5,1658.7,TARGET,59.9089,629.04,95.46,533.59,True
2026-01-20,NIFTY,SELL,25432.75,25582.85,25282.65,150.1,25282.65,TARGET,3.9319,590.18,95.46,494.72,True
2026-01-20,RELIANCE.NS,SELL,1402.3,1415.6,1389.0,13.3,1393.6,TIME,71.3114,620.41,95.46,524.95,True
2026-01-20,TCS.NS,SELL,3136.6,3159.8,3113.4,23.2,3113.4,TARGET,31.8817,739.65,95.44,644.22,True
2026-01-21,RELIANCE.NS,BUY,1398.2,1385.3,1411.1,12.9,1385.3,STOP,71.5205,-922.61,95.31,-1017.92,False
2026-01-21,TCS.NS,BUY,3115.9,3082.3,3149.5,33.6,3122.9,TIME,32.0935,224.65,95.64,129.01,True
2026-01-22,HDFCBANK.NS,SELL,922.1,927.8,916.4,5.7,916.4,TARGET,108.4481,618.15,95.46,522.69,True
2026-01-22,ICICIBANK.NS,SELL,1347.1,1354.7,1339.5,7.6,1339.5,TARGET,74.2335,564.17,95.47,468.71,True
2026-01-23,HDFCBANK.NS,SELL,917.45,925.4,909.5,7.95,909.5,TARGET,108.9978,866.53,95.41,771.12,True
2026-01-23,NIFTY,SELL,25249.55,25345.35,25153.75,95.8,25153.75,TARGET,3.9605,379.41,95.51,283.91,True
2026-01-27,HDFCBANK.NS,BUY,920.9,905.4,936.4,15.5,925.4,TIME,108.5894,488.66,95.72,392.93,True
2026-01-27,NIFTY,BUY,25160.45,24933.05,25387.85,227.4,25170.4,TIME,3.9745,39.55,95.59,-56.04,False
2026-01-28,INFY.NS,SELL,1659.1,1688.7,1629.5,29.6,1665.9,TIME,60.2736,-409.86,95.66,-505.52,False
2026-01-29,ICICIBANK.NS,BUY,1364.3,1355.0,1373.6,9.3,1373.6,TARGET,73.2977,681.67,95.78,585.89,True
2026-01-30,RELIANCE.NS,BUY,1389.4,1380.2,1398.6,9.2,1396.1,TIME,71.9735,482.22,95.72,386.5,True
2026-02-04,INFY.NS,SELL,1549.3,1568.7,1529.9,19.4,1529.9,TARGET,64.5453,1252.18,95.34,1156.84,True
2026-02-04,TCS.NS,SELL,3032.1,3120.0,2944.2,87.9,2998.8,TIME,32.9804,1098.25,95.37,1002.88,True
2026-02-05,ICICIBANK.NS,SELL,1402.3,1412.0,1392.6,9.7,1398.3,TIME,71.3114,285.24,95.52,189.72,True
2026-02-09,ICICIBANK.NS,SELL,1400.0,1413.0,1387.0,13.0,1395.7,TIME,71.4286,307.15,95.52,211.63,True
2026-02-10,INFY.NS,BUY,1505.9,1491.5,1520.3,14.4,1496.8,TIME,66.4055,-604.29,95.4,-699.69,False
2026-02-10,RELIANCE.NS,SELL,1463.1,1470.0,1456.2,6.9,1456.2,TARGET,68.348,471.6,95.49,376.11,True
2026-02-10,TCS.NS,BUY,2988.1,2945.5,3030.7,42.6,2983.8,TIME,33.4661,-143.9,95.54,-239.44,False
2026-02-11,INFY.NS,SELL,1485.8,1505.8,1465.8,20.0,1472.2,TIME,67.3038,915.34,95.4,819.93,True
2026-02-11,TCS.NS,SELL,2954.3,2997.8,2910.8,43.5,2910.8,TARGET,33.849,1472.43,95.3,1377.13,True
2026-02-12,ICICIBANK.NS,BUY,1428.0,1406.6,1449.4,21.4,1430.7,TIME,70.028,189.07,95.63,93.44,True
2026-02-12,INFY.NS,SELL,1395.7,1433.3,1358.1,37.6,1386.6,TIME,71.6486,652.0,95.45,556.55,True
2026-02-12,RELIANCE.NS,SELL,1461.8,1473.0,1450.6,11.2,1450.6,TARGET,68.4088,766.18,95.43,670.75,True
2026-02-12,TCS.NS,SELL,2776.3,2870.6,2682.0,94.3,2751.7,TIME,36.0192,886.07,95.41,790.67,True
2026-02-13,INFY.NS,BUY,1323.9,1282.7,1365.1,41.2,1365.1,TARGET,75.5344,3112.02,96.49,3015.53,True
2026-02-13,NIFTY,SELL,25525.9,25625.1,25426.7,99.2,25477.2,TIME,3.9176,190.79,95.54,95.25,True
2026-02-13,RELIANCE.NS,SELL,1432.0,1449.5,1414.5,17.5,1418.9,TIME,69.8324,914.8,95.4,819.4,True
2026-02-13,TCS.NS,BUY,2633.9,2591.0,2676.8,42.9,2676.8,TARGET,37.9665,1628.76,96.05,1532.71,True
2026-02-16,HDFCBANK.NS,BUY,922.65,902.65,942.65,20.0,926.05,TIME,108.3835,368.5,95.69,272.82,True
2026-02-16,NIFTY,BUY,25555.85,25376.05,25735.65,179.8,25686.75,TIME,3.913,512.21,95.73,416.48,True
2026-02-17,INFY.NS,BUY,1410.8,1367.9,1453.7,42.9,1391.5,TIME,70.8818,-1368.02,95.18,-1463.2,False
2026-02-17,NIFTY,BUY,25681.4,25570.7,25792.1,110.7,25724.85,TIME,3.8939,169.19,95.63,73.56,True
2026-02-19,HDFCBANK.NS,SELL,921.7,928.85,914.55,7.15,914.55,TARGET,108.4952,775.74,95.43,680.31,True
2026-02-19,ICICIBANK.NS,SELL,1403.0,1410.1,1395.9,7.1,1395.9,TARGET,71.2758,506.06,95.48,410.58,True
2026-02-19,NIFTY,SELL,25750.7,25879.6,25621.8,128.9,25621.8,TARGET,3.8834,500.57,95.48,405.09,True
2026-02-19,RELIANCE.NS,SELL,1429.2,1443.0,1415.4,13.8,1415.4,TARGET,69.9692,965.58,95.39,870.18,True
