range_size_pct,orb_body_ratio,orb_upper_wick_ratio,orb_lower_wick_ratio,gap_pct,orb_volume,volume_ratio,day_of_week,signal_encoded,ticker_encoded,date,ticker,signal,label
1.2606,0.8626,0.0,0.1374,0.9878,0.0,0.0,0,0,1,2025-08-18,INFY.NS,SELL,TIME
0.8823,0.0656,0.541,0.3934,1.1586,0.0,0.0,0,0,0,2025-08-18,RELIANCE.NS,SELL,TIME
0.7257,0.8128,0.0,0.1872,0.5624,0.0,0.0,0,0,2,2025-08-18,TCS.NS,SELL,TIME
0.4059,0.0247,0.6667,0.3086,-0.2645,0.0,0.0,1,0,3,2025-08-19,HDFCBANK.NS,SELL,STOP
1.3514,0.7853,0.0052,0.2094,1.0332,0.0,0.0,1,1,0,2025-08-19,RELIANCE.NS,BUY,TIME
1.9299,0.831,0.0211,0.1479,0.5139,0.0,0.0,2,1,1,2025-08-20,INFY.NS,BUY,TIME
0.9148,0.6583,0.0971,0.2446,0.0597,511535.0,1.4477,2,1,2,2025-08-20,TCS.NS,BUY,TARGET
0.5512,0.1667,0.1154,0.7179,-0.1755,1145268.0,0.831,4,0,0,2025-08-22,RELIANCE.NS,SELL,TIME
1.0049,0.8669,0.1006,0.0325,-0.3223,449658.0,1.2726,4,0,2,2025-08-22,TCS.NS,SELL,TIME
1.3278,0.3054,0.3448,0.3498,1.8684,0.0,0.0,0,1,1,2025-08-25,INFY.NS,BUY,TIME
1.6981,0.8289,0.1259,0.0451,1.0193,0.0,0.0,0,1,2,2025-08-25,TCS.NS,BUY,TIME
0.8152,0.5351,0.1403,0.3246,-0.3044,1442846.0,1.0469,1,0,0,2025-08-26,RELIANCE.NS,SELL,TARGET
1.361,0.878,0.1073,0.0146,-0.2617,0.0,0.0,3,0,1,2025-08-28,INFY.NS,SELL,TIME
1.2822,0.995,0.0,0.005,-0.4244,0.0,0.0,3,0,2,2025-08-28,TCS.NS,SELL,TIME
1.3732,0.867,0.133,0.0,-0.2733,1501266.0,1.4448,4,0,1,2025-08-29,INFY.NS,SELL,TIME
1.0491,0.3103,0.5379,0.1517,0.2093,3063575.0,2.2229,4,0,0,2025-08-29,RELIANCE.NS,SELL,STOP
0.6677,0.2835,0.7165,0.0,-0.0629,0.0,0.0,0,0,3,2025-09-01,HDFCBANK.NS,SELL,TIME
0.3366,0.3281,0.1719,0.5,0.2788,0.0,0.0,1,0,3,2025-09-02,HDFCBANK.NS,SELL,STOP
0.4336,0.6557,0.0,0.3443,0.1417,0.0,0.0,1,0,4,2025-09-02,ICICIBANK.NS,SELL,TARGET
0.948,0.4108,0.037,0.5522,0.2217,0.0,0.0,1,1,2,2025-09-02,TCS.NS,BUY,TIME
0.5607,0.2358,0.0283,0.7359,-0.0635,0.0,0.0,2,1,3,2025-09-03,HDFCBANK.NS,BUY,TARGET
0.6316,0.3295,0.0227,0.6477,-0.0503,2358095.0,1.3736,2,1,4,2025-09-03,ICICIBANK.NS,BUY,TIME
1.2652,0.893,0.0,0.107,0.1137,1062352.0,1.0224,2,0,1,2025-09-03,INFY.NS,SELL,TIME
1.0228,0.6289,0.3459,0.0252,0.5946,0.0,0.0,2,0,2,2025-09-03,TCS.NS,SELL,TIME
0.8976,0.7348,0.197,0.0682,0.0811,1258883.0,1.2115,3,0,1,2025-09-04,INFY.NS,SELL,TIME
0.7703,0.4571,0.3429,0.2,-0.1458,2858335.0,2.074,3,0,0,2025-09-04,RELIANCE.NS,SELL,TIME
0.9518,0.9699,0.0,0.0301,0.1847,801894.0,0.4671,4,0,4,2025-09-05,ICICIBANK.NS,SELL,TIME
0.6921,0.0526,0.8632,0.0842,0.3458,974992.0,0.7074,4,1,0,2025-09-05,RELIANCE.NS,BUY,STOP
1.7553,0.9047,0.0617,0.0336,0.0775,0.0,0.0,4,0,2,2025-09-05,TCS.NS,SELL,TIME
1.3769,0.7576,0.2222,0.0202,0.6161,0.0,0.0,0,0,1,2025-09-08,INFY.NS,SELL,TIME
1.319,0.6291,0.2957,0.0752,0.1312,0.0,0.0,0,0,2,2025-09-08,TCS.NS,SELL,TIME
0.5573,0.1574,0.6759,0.1667,0.4917,0.0,0.0,1,0,3,2025-09-09,HDFCBANK.NS,SELL,TIME
1.1745,0.52,0.1714,0.3086,2.925,3648321.0,3.5111,1,1,1,2025-09-09,INFY.NS,BUY,TIME
0.668,0.9147,0.0,0.0853,0.5743,0.0,0.0,2,0,3,2025-09-10,HDFCBANK.NS,SELL,TIME
1.1848,0.6133,0.2044,0.1823,0.6252,0.0,0.0,2,1,1,2025-09-10,INFY.NS,BUY,TIME
0.58,0.8929,0.1071,0.0,-0.5697,2059179.0,0.8958,3,1,3,2025-09-11,HDFCBANK.NS,BUY,TIME
0.6041,0.1587,0.1746,0.6667,0.3117,492888.0,1.3949,1,1,2,2025-09-16,TCS.NS,BUY,TARGET
0.431,0.3771,0.1639,0.459,0.4882,0.0,0.0,3,0,0,2025-09-18,RELIANCE.NS,SELL,TIME
0.717,0.2719,0.6842,0.0439,0.3843,0.0,0.0,3,0,2,2025-09-18,TCS.NS,SELL,TIME
0.7486,0.7862,0.1172,0.0966,-0.1127,0.0,0.0,4,0,3,2025-09-19,HDFCBANK.NS,SELL,TIME
1.6656,0.622,0.2165,0.1614,0.2466,0.0,0.0,4,0,1,2025-09-19,INFY.NS,SELL,TIME
0.7021,0.6667,0.2074,0.1259,0.1813,0.0,0.0,1,0,3,2025-09-23,HDFCBANK.NS,SELL,TIME
0.9661,0.7705,0.2022,0.0273,-0.2873,0.0,0.0,2,0,3,2025-09-24,HDFCBANK.NS,SELL,TIME
0.4701,0.0143,0.7429,0.2429,-0.6531,0.0,0.0,2,0,1,2025-09-24,INFY.NS,SELL,TIME
0.541,0.3681,0.3988,0.2331,-0.4577,0.0,0.0,3,0,2,2025-09-25,TCS.NS,SELL,TARGET
1.3923,0.8424,0.0493,0.1084,-0.9255,0.0,0.0,4,0,1,2025-09-26,INFY.NS,SELL,TIME
1.1785,0.7384,0.0,0.2616,-0.1555,0.0,0.0,4,0,2,2025-09-26,TCS.NS,SELL,TIME
1.3704,0.4406,0.0843,0.4751,0.0582,0.0,0.0,0,1,3,2025-09-29,HDFCBANK.NS,BUY,TIME
0.6352,0.5326,0.0109,0.4565,0.403,0.0,0.0,1,0,2,2025-09-30,TCS.NS,SELL,TIME
0.7761,0.1014,0.3176,0.5811,-0.1366,0.0,0.0,2,1,3,2025-10-01,HDFCBANK.NS,BUY,TARGET
1.3971,0.7278,0.1099,0.1623,0.23,0.0,0.0,2,1,4,2025-10-01,ICICIBANK.NS,BUY,TIME
0.7032,0.2519,0.3185,0.4296,-0.9788,0.0,0.0,4,1,3,2025-10-03,HDFCBANK.NS,BUY,TARGET
0.6857,0.0505,0.4444,0.5051,-0.4842,0.0,0.0,4,1,1,2025-10-03,INFY.NS,BUY,TIME
0.6895,0.845,0.025,0.13,0.1131,0.0,0.0,4,0,2,2025-10-03,TCS.NS,SELL,TIME
0.9135,0.6992,0.0526,0.2481,-0.0415,0.0,0.0,0,1,1,2025-10-06,INFY.NS,BUY,TARGET
0.5631,0.4156,0.1948,0.3896,-0.0513,0.0,0.0,0,1,0,2025-10-06,RELIANCE.NS,BUY,TARGET
1.7096,0.8413,0.0198,0.1389,0.0551,0.0,0.0,0,1,2,2025-10-06,TCS.NS,BUY,TIME
1.3312,0.5802,0.2366,0.1832,0.0,5556523.0,2.4172,1,1,3,2025-10-07,HDFCBANK.NS,BUY,TIME
1.2773,0.7701,0.0909,0.139,0.3388,0.0,0.0,1,0,1,2025-10-07,INFY.NS,SELL,TIME
0.7781,0.963,0.037,0.0,0.1819,0.0,0.0,1,1,0,2025-10-07,RELIANCE.NS,BUY,TIME
0.7511,0.0194,0.6116,0.3689,0.0218,0.0,0.0,2,0,4,2025-10-08,ICICIBANK.NS,SELL,TIME
0.7325,0.4554,0.3366,0.2079,0.0867,0.0,0.0,2,0,0,2025-10-08,RELIANCE.NS,SELL,TARGET
0.4808,0.2273,0.6364,0.1364,0.0073,0.0,0.0,3,1,4,2025-10-09,ICICIBANK.NS,BUY,TIME
0.6894,0.4369,0.5243,0.0388,-0.8598,0.0,0.0,0,0,1,2025-10-13,INFY.NS,SELL,TARGET
1.5899,0.5443,0.4177,0.038,0.777,0.0,0.0,1,0,1,2025-10-14,INFY.NS,SELL,TIME
0.9843,0.7288,0.2305,0.0407,0.4223,0.0,0.0,1,0,2,2025-10-14,TCS.NS,SELL,TARGET
0.6329,0.6532,0.1532,0.1935,-0.0513,0.0,0.0,2,1,3,2025-10-15,HDFCBANK.NS,BUY,TIME
0.4455,0.5161,0.3064,0.1774,0.1806,0.0,0.0,2,1,4,2025-10-15,ICICIBANK.NS,BUY,TARGET
0.4199,0.1034,0.7586,0.1379,0.1237,0.0,0.0,3,1,0,2025-10-16,RELIANCE.NS,BUY,TARGET
1.0923,0.945,0.055,0.0,-0.6693,0.0,0.0,4,1,3,2025-10-17,HDFCBANK.NS,BUY,TARGET
0.8702,0.8952,0.0645,0.0403,-0.3034,0.0,0.0,4,1,4,2025-10-17,ICICIBANK.NS,BUY,TARGET
1.0815,0.1859,0.5192,0.2949,-1.3605,0.0,0.0,4,0,1,2025-10-17,INFY.NS,SELL,TIME
0.7939,0.25,0.2679,0.4821,0.4648,0.0,0.0,4,1,0,2025-10-17,RELIANCE.NS,BUY,TARGET
0.6887,0.3512,0.1073,0.5415,-0.1582,0.0,0.0,4,1,2,2025-10-17,TCS.NS,BUY,TIME
2.4857,0.7874,0.0,0.2126,-0.16,0.0,0.0,0,0,4,2025-10-20,ICICIBANK.NS,SELL,TIME
1.7747,0.9962,0.0038,0.0,1.3452,0.0,0.0,0,1,0,2025-10-20,RELIANCE.NS,BUY,TIME
0.7891,0.6624,0.1266,0.211,0.7562,0.0,0.0,0,1,2,2025-10-20,TCS.NS,BUY,TIME
0.7383,0.5101,0.0,0.4899,0.8782,7381860.0,3.2113,3,0,3,2025-10-23,HDFCBANK.NS,SELL,STOP
1.6743,0.9183,0.0817,0.0,2.5061,5436307.0,5.2319,3,1,1,2025-10-23,INFY.NS,BUY,TIME
0.9556,0.8294,0.1706,0.0,0.9978,1000610.0,2.8318,3,1,2,2025-10-23,TCS.NS,BUY,TARGET
0.7818,0.6497,0.2166,0.1338,0.3178,0.0,0.0,4,0,3,2025-10-24,HDFCBANK.NS,SELL,TARGET
1.162,0.7062,0.0508,0.2429,0.9836,0.0,0.0,4,0,1,2025-10-24,INFY.NS,SELL,TIME
0.709,0.0094,0.6415,0.3491,-0.4053,0.0,0.0,1,0,1,2025-10-28,INFY.NS,SELL,TIME
0.6437,0.3814,0.2371,0.3814,-0.0865,0.0,0.0,2,1,1,2025-10-29,INFY.NS,BUY,TARGET
0.7133,0.3548,0.5115,0.1336,-0.1603,0.0,0.0,3,0,2,2025-10-30,TCS.NS,SELL,TIME
1.021,0.2414,0.67,0.0887,-0.0651,0.0,0.0,4,0,3,2025-10-31,HDFCBANK.NS,SELL,TARGET
0.4277,0.2759,0.6896,0.0345,-0.3303,0.0,0.0,4,0,4,2025-10-31,ICICIBANK.NS,SELL,TARGET
0.642,0.641,0.3487,0.0103,-0.2322,0.0,0.0,0,0,2,2025-11-03,TCS.NS,SELL,TARGET
0.4987,0.6566,0.2828,0.0606,-0.4785,0.0,0.0,1,1,3,2025-11-04,HDFCBANK.NS,BUY,STOP
0.7163,0.4375,0.4375,0.125,-0.178,0.0,0.0,1,0,4,2025-11-04,ICICIBANK.NS,SELL,TIME
0.6521,0.4375,0.2812,0.2813,-0.538,0.0,0.0,1,0,1,2025-11-04,INFY.NS,SELL,TIME
0.9466,0.7746,0.2007,0.0246,0.1126,0.0,0.0,1,0,2,2025-11-04,TCS.NS,SELL,TIME
0.9861,0.3359,0.5344,0.1298,-0.0599,0.0,0.0,3,0,4,2025-11-06,ICICIBANK.NS,SELL,TIME
0.9187,0.3333,0.3926,0.2741,0.6608,0.0,0.0,3,0,1,2025-11-06,INFY.NS,SELL,TIME
0.9986,0.7519,0.1128,0.1353,0.0076,0.0,0.0,4,1,4,2025-11-07,ICICIBANK.NS,BUY,TIME
0.8821,0.0153,0.3435,0.6412,-0.1604,0.0,0.0,4,0,0,2025-11-07,RELIANCE.NS,SELL,TIME
0.7389,0.2945,0.2123,0.4932,-0.0051,0.0,0.0,0,1,3,2025-11-10,HDFCBANK.NS,BUY,TIME
0.9305,0.8929,0.0643,0.0429,0.9683,0.0,0.0,0,1,1,2025-11-10,INFY.NS,BUY,TARGET
0.9173,0.9603,0.0,0.0397,-0.0134,0.0,0.0,0,1,2,2025-11-10,TCS.NS,BUY,TARGET
0.4872,0.1364,0.803,0.0606,0.0668,0.0,0.0,1,1,4,2025-11-11,ICICIBANK.NS,BUY,STOP
0.5642,0.7946,0.0179,0.1875,0.6048,0.0,0.0,2,0,3,2025-11-12,HDFCBANK.NS,SELL,TIME
0.6938,0.0952,0.8571,0.0476,0.6427,0.0,0.0,2,1,0,2025-11-12,RELIANCE.NS,BUY,TARGET
1.3985,0.871,0.0668,0.0622,0.4427,0.0,0.0,2,1,2,2025-11-12,TCS.NS,BUY,TIME
0.476,0.1702,0.4255,0.4042,-0.4952,0.0,0.0,3,1,3,2025-11-13,HDFCBANK.NS,BUY,TIME
1.6986,0.9362,0.0638,0.0,0.0809,0.0,0.0,3,1,4,2025-11-13,ICICIBANK.NS,BUY,TIME
0.8869,0.2571,0.7429,0.0,-0.8065,0.0,0.0,4,1,3,2025-11-14,HDFCBANK.NS,BUY,TIME
0.6779,0.3118,0.6559,0.0323,-0.7793,0.0,0.0,4,0,4,2025-11-14,ICICIBANK.NS,SELL,TIME
1.8985,0.4561,0.4281,0.1158,-1.461,0.0,0.0,4,0,1,2025-11-14,INFY.NS,SELL,TIME
0.6793,0.6796,0.1165,0.2039,-0.2711,0.0,0.0,4,1,0,2025-11-14,RELIANCE.NS,BUY,TIME
0.6644,0.39,0.57,0.04,-0.684,0.0,0.0,0,1,1,2025-11-17,INFY.NS,BUY,STOP
0.4551,0.2319,0.3043,0.4638,0.1778,0.0,0.0,0,0,0,2025-11-17,RELIANCE.NS,SELL,TIME
0.569,0.6726,0.2124,0.115,0.0903,0.0,0.0,1,0,3,2025-11-18,HDFCBANK.NS,SELL,TIME
0.4878,0.6269,0.0,0.3731,0.087,0.0,0.0,1,0,4,2025-11-18,ICICIBANK.NS,SELL,TIME
1.014,0.8212,0.1192,0.0596,-0.3449,0.0,0.0,1,0,1,2025-11-18,INFY.NS,SELL,TIME
0.4571,0.2222,0.3333,0.4444,0.3064,0.0,0.0,2,1,4,2025-11-19,ICICIBANK.NS,BUY,TIME
2.3253,0.8708,0.0843,0.0449,0.686,0.0,0.0,2,1,1,2025-11-19,INFY.NS,BUY,TIME
1.4776,0.6652,0.0605,0.2743,0.4146,0.0,0.0,2,1,2,2025-11-19,TCS.NS,BUY,TIME
0.4213,0.3095,0.3571,0.3333,-0.0603,0.0,0.0,3,1,3,2025-11-20,HDFCBANK.NS,BUY,TARGET
0.4776,0.197,0.1061,0.697,-0.2458,0.0,0.0,3,1,4,2025-11-20,ICICIBANK.NS,BUY,TIME
0.7732,0.3866,0.6134,0.0,0.5464,0.0,0.0,3,1,0,2025-11-20,RELIANCE.NS,BUY,TIME
0.8372,0.2558,0.6279,0.1163,-0.4491,0.0,0.0,4,1,1,2025-11-21,INFY.NS,BUY,TIME
0.4082,0.6464,0.0854,0.2683,0.3256,0.0,0.0,0,1,3,2025-11-24,HDFCBANK.NS,BUY,TARGET
0.5775,0.5618,0.0,0.4382,0.4081,0.0,0.0,0,0,0,2025-11-24,RELIANCE.NS,SELL,TIME
0.9624,0.1584,0.6634,0.1782,0.2539,0.0,0.0,0,0,2,2025-11-24,TCS.NS,SELL,TIME
1.0304,0.4537,0.1268,0.4195,0.4554,0.0,0.0,1,0,3,2025-11-25,HDFCBANK.NS,SELL,TIME
0.7296,0.75,0.0,0.25,-0.0259,0.0,0.0,1,0,1,2025-11-25,INFY.NS,SELL,TIME
0.4663,0.7192,0.0206,0.2603,0.2966,0.0,0.0,1,0,2,2025-11-25,TCS.NS,SELL,TARGET
1.7433,0.9713,0.0287,0.0,-0.5862,0.0,0.0,2,1,3,2025-11-26,HDFCBANK.NS,BUY,TIME
0.6211,0.7412,0.2588,0.0,0.162,0.0,0.0,2,1,4,2025-11-26,ICICIBANK.NS,BUY,TARGET
0.9888,0.7974,0.2026,0.0,0.098,0.0,0.0,2,1,1,2025-11-26,INFY.NS,BUY,TIME
0.8619,0.6567,0.2612,0.0821,0.1103,0.0,0.0,2,1,0,2025-11-26,RELIANCE.NS,BUY,TARGET
0.7163,0.9644,0.0222,0.0133,0.0706,0.0,0.0,2,1,2,2025-11-26,TCS.NS,BUY,TARGET
0.9788,0.7353,0.0294,0.2353,0.2909,0.0,0.0,3,1,4,2025-11-27,ICICIBANK.NS,BUY,TIME
0.6325,0.7071,0.0,0.2929,0.3249,0.0,0.0,3,0,0,2025-11-27,RELIANCE.NS,SELL,TIME
0.9655,0.4408,0.0296,0.5296,0.4774,0.0,0.0,3,0,2,2025-11-27,TCS.NS,SELL,TIME
0.8629,0.908,0.0,0.092,0.913,0.0,0.0,0,0,3,2025-12-01,HDFCBANK.NS,SELL,TARGET
0.4586,0.2639,0.3194,0.4167,0.4272,0.0,0.0,0,0,0,2025-12-01,RELIANCE.NS,SELL,TIME
0.9394,0.0068,0.9252,0.068,0.1471,0.0,0.0,1,0,1,2025-12-02,INFY.NS,SELL,TIME
0.6553,0.4314,0.4706,0.098,-0.2618,0.0,0.0,1,0,0,2025-12-02,RELIANCE.NS,SELL,TARGET
0.5036,0.76,0.2,0.04,-0.3027,0.0,0.0,2,1,3,2025-12-03,HDFCBANK.NS,BUY,TARGET
0.7401,0.4804,0.5196,0.0,-0.3642,0.0,0.0,2,1,4,2025-12-03,ICICIBANK.NS,BUY,TARGET
1.1173,0.6085,0.3493,0.0423,0.188,0.0,0.0,2,1,2,2025-12-03,TCS.NS,BUY,TIME
1.3237,0.9858,0.0142,0.0,-0.1714,0.0,0.0,3,1,1,2025-12-04,INFY.NS,BUY,TIME
0.9349,0.8207,0.0138,0.1655,-0.013,0.0,0.0,3,1,0,2025-12-04,RELIANCE.NS,BUY,TIME
0.7492,0.5372,0.2066,0.2562,0.7844,0.0,0.0,4,1,1,2025-12-05,INFY.NS,BUY,TARGET
0.7512,0.4713,0.2336,0.2951,0.0805,0.0,0.0,4,1,2,2025-12-05,TCS.NS,BUY,TIME
0.4123,0.0244,0.3415,0.6341,0.01,0.0,0.0,2,0,3,2025-12-10,HDFCBANK.NS,SELL,TARGET
0.8412,0.7537,0.097,0.1493,0.5009,0.0,0.0,2,0,1,2025-12-10,INFY.NS,SELL,TIME
0.7324,0.6903,0.1062,0.2035,0.1894,0.0,0.0,2,1,0,2025-12-10,RELIANCE.NS,BUY,TIME
0.6569,0.7571,0.0,0.2429,0.4025,0.0,0.0,2,0,2,2025-12-10,TCS.NS,SELL,TIME
0.5732,0.7719,0.0,0.2281,-0.1714,0.0,0.0,3,1,3,2025-12-11,HDFCBANK.NS,BUY,TARGET
0.4309,0.2686,0.5075,0.2239,0.4407,0.0,0.0,4,1,0,2025-12-12,RELIANCE.NS,BUY,STOP
0.7934,0.874,0.0,0.126,-0.5381,0.0,0.0,0,1,1,2025-12-15,INFY.NS,BUY,TIME
0.6278,0.2822,0.0347,0.6832,-0.3569,0.0,0.0,0,1,2,2025-12-15,TCS.NS,BUY,TIME
0.8308,0.8902,0.0,0.1098,0.0905,0.0,0.0,2,0,3,2025-12-17,HDFCBANK.NS,SELL,TIME
0.7799,0.9623,0.0094,0.0283,-0.2588,999060.0,0.582,3,1,4,2025-12-18,ICICIBANK.NS,BUY,TIME
0.6683,0.3687,0.3226,0.3088,0.4413,502249.0,1.4214,3,1,2,2025-12-18,TCS.NS,BUY,TARGET
0.9034,0.2973,0.3649,0.3378,1.2786,0.0,0.0,4,0,1,2025-12-19,INFY.NS,SELL,TIME
0.7471,0.402,0.1176,0.4804,0.4135,0.0,0.0,0,1,4,2025-12-22,ICICIBANK.NS,BUY,TIME
0.6538,0.4769,0.0154,0.5077,0.3748,0.0,0.0,1,1,3,2025-12-23,HDFCBANK.NS,BUY,TIME
0.3635,0.5088,0.3333,0.1579,0.1912,0.0,0.0,2,0,0,2025-12-24,RELIANCE.NS,SELL,TARGET
0.3623,0.5555,0.0556,0.3889,0.0602,0.0,0.0,4,0,3,2025-12-26,HDFCBANK.NS,SELL,TARGET
0.6058,0.3659,0.3049,0.3293,-0.0368,0.0,0.0,4,0,4,2025-12-26,ICICIBANK.NS,SELL,TIME
0.6549,0.6481,0.3194,0.0324,0.0,0.0,0.0,4,0,2,2025-12-26,TCS.NS,SELL,TIME
0.5044,0.5294,0.0,0.4706,0.363,0.0,0.0,0,0,4,2025-12-29,ICICIBANK.NS,SELL,TIME
1.2103,0.165,0.675,0.16,0.1751,0.0,0.0,0,0,1,2025-12-29,INFY.NS,SELL,TIME
0.4125,0.5937,0.4063,0.0,-0.346,0.0,0.0,0,0,0,2025-12-29,RELIANCE.NS,SELL,TARGET
0.8961,0.4932,0.2568,0.25,0.1038,0.0,0.0,0,0,2,2025-12-29,TCS.NS,SELL,TIME
0.5874,0.5,0.1379,0.3621,0.1009,0.0,0.0,1,0,3,2025-12-30,HDFCBANK.NS,SELL,STOP
0.6662,0.8532,0.0,0.1468,0.1398,0.0,0.0,1,0,1,2025-12-30,INFY.NS,SELL,TARGET
0.3162,0.5306,0.3265,0.1429,0.3181,0.0,0.0,2,1,0,2025-12-31,RELIANCE.NS,BUY,TARGET
0.8547,0.9636,0.0,0.0364,-0.0554,0.0,0.0,2,0,2,2025-12-31,TCS.NS,SELL,TIME
0.5786,0.766,0.234,0.0,-0.0124,0.0,0.0,3,1,1,2026-01-01,INFY.NS,BUY,TARGET
0.8014,0.5556,0.3426,0.1019,0.0299,0.0,0.0,4,1,4,2026-01-02,ICICIBANK.NS,BUY,TIME
0.6296,0.0049,0.2843,0.7108,0.3475,0.0,0.0,4,1,2,2026-01-02,TCS.NS,BUY,TIME
2.0342,0.7756,0.0,0.2244,0.4695,0.0,0.0,0,0,3,2026-01-05,HDFCBANK.NS,SELL,TIME
1.3057,0.7933,0.0726,0.1341,-0.0295,0.0,0.0,0,1,4,2026-01-05,ICICIBANK.NS,BUY,TIME
3.2657,0.8508,0.0,0.1492,-0.5579,903492.0,0.6556,1,0,0,2026-01-06,RELIANCE.NS,SELL,TIME
1.2839,0.7218,0.2374,0.0408,-0.1556,0.0,0.0,1,1,2,2026-01-06,TCS.NS,BUY,TIME
0.8961,0.5748,0.1102,0.315,-0.1842,0.0,0.0,2,1,4,2026-01-07,ICICIBANK.NS,BUY,TIME
1.2655,0.9275,0.0725,0.0,0.1737,0.0,0.0,2,1,1,2026-01-07,INFY.NS,BUY,TIME
1.3352,0.9041,0.0959,0.0,-0.5866,0.0,0.0,2,1,2,2026-01-07,TCS.NS,BUY,TIME
1.3124,0.4554,0.3146,0.23,-0.0854,0.0,0.0,3,0,1,2026-01-08,INFY.NS,SELL,TIME
0.8397,0.544,0.088,0.368,-0.3455,0.0,0.0,3,0,0,2026-01-08,RELIANCE.NS,SELL,TARGET
1.9773,0.926,0.0,0.074,-0.6281,0.0,0.0,3,0,2,2026-01-08,TCS.NS,SELL,TIME
1.0632,0.4,0.56,0.04,-0.3059,0.0,0.0,4,0,3,2026-01-09,HDFCBANK.NS,SELL,TIME
1.218,0.8372,0.1221,0.0407,-0.4672,0.0,0.0,4,0,4,2026-01-09,ICICIBANK.NS,SELL,TIME
0.637,0.395,0.3445,0.2605,-0.1171,0.0,0.0,0,0,3,2026-01-12,HDFCBANK.NS,SELL,STOP
0.9324,0.2977,0.0916,0.6107,-0.3133,0.0,0.0,0,1,4,2026-01-12,ICICIBANK.NS,BUY,TARGET
0.6693,0.746,0.0,0.254,1.1799,0.0,0.0,1,0,3,2026-01-13,HDFCBANK.NS,SELL,TARGET
0.9615,0.1971,0.1533,0.6496,0.4883,0.0,0.0,1,1,4,2026-01-13,ICICIBANK.NS,BUY,TARGET
1.6844,0.7276,0.0081,0.2642,0.0606,0.0,0.0,1,0,0,2026-01-13,RELIANCE.NS,SELL,TIME
1.5908,0.208,0.7611,0.031,-0.7585,0.0,0.0,2,0,4,2026-01-14,ICICIBANK.NS,SELL,TIME
1.2409,0.6464,0.1768,0.1768,-0.6264,0.0,0.0,2,1,0,2026-01-14,RELIANCE.NS,BUY,TIME
1.2737,0.9488,0.0,0.0512,-0.2448,0.0,0.0,2,0,2,2026-01-14,TCS.NS,SELL,TIME
1.3946,0.9769,0.0231,0.0,-0.6539,0.0,0.0,4,1,3,2026-01-16,HDFCBANK.NS,BUY,TIME
0.8741,0.1789,0.3171,0.5041,-0.1974,0.0,0.0,4,0,4,2026-01-16,ICICIBANK.NS,SELL,STOP
1.6531,0.3597,0.295,0.3453,3.5159,0.0,0.0,4,1,1,2026-01-16,INFY.NS,BUY,TIME
1.6343,0.7931,0.0,0.2069,-1.2592,0.0,0.0,0,0,0,2026-01-19,RELIANCE.NS,SELL,STOP
1.5068,0.0544,0.6799,0.2657,-0.639,0.0,0.0,0,0,2,2026-01-19,TCS.NS,SELL,TIME
0.629,0.4762,0.3905,0.1333,-0.143,0.0,0.0,1,0,1,2026-01-20,INFY.NS,SELL,TARGET
0.9484,0.4737,0.1955,0.3308,-0.0141,0.0,0.0,1,0,0,2026-01-20,RELIANCE.NS,SELL,TIME
0.7397,0.7026,0.0,0.2974,-0.1201,0.0,0.0,1,0,2,2026-01-20,TCS.NS,SELL,TARGET
0.9226,0.2171,0.5891,0.1938,-0.3304,0.0,0.0,2,1,0,2026-01-21,RELIANCE.NS,BUY,STOP
1.0783,0.5804,0.1042,0.3155,-0.303,0.0,0.0,2,1,2,2026-01-21,TCS.NS,BUY,TIME
0.6182,0.8772,0.0439,0.0789,0.7112,0.0,0.0,3,0,3,2026-01-22,HDFCBANK.NS,SELL,TARGET
0.5642,0.6316,0.0921,0.2763,0.5197,0.0,0.0,3,0,4,2026-01-22,ICICIBANK.NS,SELL,TARGET
0.8665,0.2201,0.7673,0.0126,-0.1846,0.0,0.0,4,0,3,2026-01-23,HDFCBANK.NS,SELL,TARGET
1.6831,0.4645,0.1484,0.3871,-0.4805,0.0,0.0,1,1,3,2026-01-27,HDFCBANK.NS,BUY,TIME
1.7841,0.3953,0.473,0.1318,-0.4754,0.0,0.0,2,0,1,2026-01-28,INFY.NS,SELL,TIME
0.6817,0.3441,0.0645,0.5914,-0.5264,0.0,0.0,3,1,4,2026-01-29,ICICIBANK.NS,BUY,TARGET
0.6622,0.4674,0.1304,0.4022,-0.3385,0.0,0.0,4,1,0,2026-01-30,RELIANCE.NS,BUY,TIME
1.2522,0.933,0.0,0.067,-5.266,0.0,0.0,2,0,1,2026-02-04,INFY.NS,SELL,TARGET
2.899,0.8112,0.0,0.1888,-3.1056,0.0,0.0,2,0,2,2026-02-04,TCS.NS,SELL,TIME
0.6917,0.567,0.0,0.433,0.4196,0.0,0.0,3,0,4,2026-02-05,ICICIBANK.NS,SELL,TIME
0.9286,0.9769,0.0,0.0231,0.4907,0.0,0.0,0,0,4,2026-02-09,ICICIBANK.NS,SELL,TIME
0.9562,0.2917,0.3125,0.3958,0.0134,0.0,0.0,1,1,1,2026-02-10,INFY.NS,BUY,TIME
0.4716,0.6812,0.3188,0.0,0.4242,0.0,0.0,1,0,0,2026-02-10,RELIANCE.NS,SELL,TARGET
1.4257,0.7183,0.1761,0.1056,0.0611,0.0,0.0,1,1,2,2026-02-10,TCS.NS,BUY,TIME
1.3461,0.67,0.22,0.11,0.4281,0.0,0.0,2,0,1,2026-02-11,INFY.NS,SELL,TIME
